outer_resampling_id,train_mse
0,1.2712184399247607e-05
1,1.2671842086498933e-05
2,1.2559311607531798e-05
3,1.2643283118727448e-05
4,1.2638380174370719e-05
5,1.2720378773365319e-05
6,1.1159745236336205e-05
7,1.1505321210997192e-05
8,1.0810221924548477e-05
9,1.0730657212428983e-05
10,1.1147323526503536e-05
11,1.1478845851069362e-05
12,1.2545195114852175e-05
13,1.2110316171146263e-05
14,1.1877046742767504e-05
15,1.1385200192927506e-05
16,1.2296316573950094e-05
17,1.2675664692750354e-05
18,1.271551084390578e-05
19,1.2531198496766674e-05
