outer_resampling_id,train_mse
0,6.5320744047819186e-06
1,7.22318821454867e-06
2,7.366300628617516e-06
3,7.141892862582342e-06
4,7.222037632555597e-06
5,7.411711260807425e-06
6,7.21830212354176e-06
7,7.3886500664280405e-06
8,7.258972429939142e-06
9,7.054273216111894e-06
10,7.0869866458914715e-06
11,7.067548014543361e-06
12,7.3517441893227724e-06
13,6.864719510917557e-06
14,6.3818884536918194e-06
15,6.771336699677396e-06
16,4.894878465542892e-06
17,7.218599554598427e-06
18,7.190518800078649e-06
19,6.914971422640573e-06
