resampling_id,shift,coef,outer_resampling_id
0,0.031671348313960915,0.021784283584805456,0
1,0.03250979743000186,0.02134260521855293,0
2,0.029519600154245606,0.02291778184198949,0
3,,0.02247180724545525,0
0,0.031671348313960915,0.021784283584805456,1
1,0.03269848714643532,0.021243207218020095,1
2,0.02956021981328857,0.02289638421117255,1
3,,0.022441788276964948,1
0,0.031671348313960915,0.021784283584805456,2
1,0.03345112867247337,0.020846730588449595,2
2,0.029962206359492254,0.022684625670808062,2
3,,0.022253666321318314,2
0,0.031671348313960915,0.021784283584805456,3
1,0.03354622295746152,0.020796636805022604,3
2,0.029827019925708877,0.022755839203115042,3
3,,0.022289133789787714,3
0,0.031671348313960915,0.021784283584805456,4
1,0.03163743530206111,0.021802148286913237,4
2,0.028174505941431668,0.023626350797463676,4
3,,0.022937808004458916,4
0,0.031316445774902196,0.02197123920397347,5
1,0.03278135087069547,0.021199556251428796,5
2,0.02931937382907404,0.02302325709921215,5
3,,0.022551305238340865,5
0,0.03178005460548298,0.021727019266288974,6
1,0.03278135087069547,0.021199556251428796,6
2,0.029646460564197723,0.02285095429391556,6
3,,0.02240489482652232,6
0,0.03142449414905439,0.02191432146327965,7
1,0.03278135087069547,0.021199556251428796,7
2,0.029275264282473814,0.023046493133582976,7
3,,0.022545285657594047,7
0,0.03184895196108639,0.021690725505725754,8
1,0.03278135087069547,0.021199556251428796,8
2,0.02952920450626773,0.022912722459817222,8
3,,0.02242519075892156,8
0,0.03205387633482695,0.021582775409688393,9
1,0.03278135087069547,0.021199556251428796,9
2,0.02964832081520437,0.02284997435057765,9
3,,0.022369142651654357,9
0,0.03175027858786599,0.02174270468185321,10
1,0.03278135087069547,0.021199556251428796,10
2,0.02938767174610231,0.022987279111002276,10
3,,0.0224728983042647,10
0,0.03158103196660153,0.021831860445445418,11
1,0.03278135087069547,0.021199556251428796,11
2,0.029233401898086566,0.023068545407465627,11
3,,0.022532556258528944,11
0,0.0300037710423027,0.022662730220212084,12
1,0.03123829871067116,0.02201240552760201,12
2,0.029434716147220888,0.02296249705347504,12
3,,0.02305549917491253,12
0,0.032114524081000684,0.02155082737976692,13
1,0.033214371418767374,0.020971449614344766,13
2,0.029434716147220888,0.02296249705347504,13
3,,0.022316995849045434,13
0,0.03230974857296451,0.021447986989082013,14
1,0.03338105791508944,0.02088364247379995,14
2,0.029434716147220888,0.02296249705347504,14
3,,0.022237022145736002,14
0,0.031984551652345816,0.021619294277576064,15
1,0.03303495795064104,0.021065961071235467,15
2,0.029434716147220888,0.02296249705347504,15
3,,0.022340509659850034,15
0,0.027197836618859175,0.02218005738129021,16
1,0.028373299258863484,0.021597257798863248,16
2,0.024963164353061743,0.023288017786874074,16
3,,0.02247222142527132,16
0,0.033174004456898824,0.02162378987184942,17
1,0.0342925027559086,0.02103853664632016,17
2,0.03086929450310335,0.022829727275207466,17
3,,0.02247222142527132,17
0,0.03212117831324017,0.021654207597126315,18
1,0.03320595081898002,0.02106811529085711,18
2,0.029896078446465177,0.022856407971579982,18
3,,0.02247222142527132,18
0,0.03377642297547634,0.02187532399672791,19
1,0.03483709678632513,0.021290732391604776,19
2,0.03166694700694393,0.02303796413151752,19
3,,0.02247222142527132,19
