n_fam,nt_norm,sample_id
1,0.8914607100398086,0
3,1.3262547295169604,0
8,1.4740759280206661,0
18,1.5080697029319554,0
38,1.5924759469954661,0
1,0.6814602169701671,1
3,1.104896781409348,1
8,1.4824990517025805,1
18,1.6933979665266952,1
38,1.8389375295748198,1
1,0.588741703890344,2
3,1.1909962649541244,2
8,2.0104481652426838,2
18,2.420402726493621,2
38,2.621375820276219,2
1,0.7210412527102577,3
3,1.2355526171744267,3
8,1.8241713741096557,3
18,2.231248460120861,3
38,2.564013395986829,3
1,0.5896228514624156,4
3,0.7476907050566544,4
8,0.6276528029452411,4
18,0.4708926315352959,4
38,0.3816569483091554,4
1,0.8593768203105663,5
3,1.1284383916169036,5
8,1.2892906123056729,5
18,1.4273291756325863,5
38,1.4393213967719245,5
1,0.6016243436932642,6
3,1.0624273733781746,6
8,1.3001214513057413,6
18,1.3138818087332342,6
38,1.2629907349667786,6
1,0.5384387562050121,7
3,0.9345664077952571,7
8,1.2681466080221677,7
18,1.4591977911540577,7
38,1.608100451633291,7
1,0.6571418346064943,8
3,1.2567116618966927,8
8,2.2434344656487837,8
18,3.214798604772364,8
38,3.6954322371088058,8
1,0.3006370380649672,9
3,0.5325484929866053,9
8,0.6952863863172383,9
18,0.8168678772405917,9
38,0.8787836874235666,9
1,0.9529622025788269,10
3,1.5491443529434488,10
8,2.4171072644490064,10
18,3.4494760046162085,10
38,4.134286438895938,10
1,0.6152697407360823,11
3,1.001048794917916,11
8,1.377221409712971,11
18,1.5830332947884325,11
38,1.7007643624193098,11
1,0.6721215186190048,12
3,1.2491934667530278,12
8,2.3561011880791884,12
18,3.311157185865701,12
38,3.5520371078209783,12
1,0.45678254710473576,13
3,0.8386014616213142,13
8,1.305083174940915,13
18,1.5868285563708562,13
38,1.6338522147957906,13
1,0.4550309203000591,14
3,0.6645836209545595,14
8,0.7606973801621362,14
18,0.7799871305313857,14
38,0.775388827238686,14
1,0.3336636314176227,15
3,0.6686823830980655,15
8,1.1088257598865943,15
18,1.5460611363655121,15
38,1.8511946456670596,15
1,0.3022223330391909,16
3,0.6145849213866845,16
8,0.8155227949832808,16
18,0.8459094918613539,16
38,0.847682595507204,16
1,0.4795814025179346,17
3,0.73951582124187,17
8,0.936709129070947,17
18,1.147963514232078,17
38,1.5642878014145754,17
1,0.5891133584152093,18
3,0.7840138063429978,18
8,0.8633534937741043,18
18,0.9247050214064731,18
38,0.9561772387420058,18
1,0.5875938899322324,19
3,0.8849706852658463,19
8,1.0047752067162226,19
18,1.0330383310400164,19
38,1.078216723059499,19
1,0.34970960447378063,20
3,0.7181881209846666,20
8,1.138198828674178,20
18,1.6836546641022363,20
38,2.321958398578512,20
1,0.42087256066392165,21
3,0.6808601619874706,21
8,0.7820461848954232,21
18,0.7933482481050089,21
38,0.8079283052322976,21
1,0.09630581069462885,22
3,0.1873393855563792,22
8,0.12033934758252784,22
18,0.035828406362160115,22
38,0.009388643637213478,22
1,0.7275601007942138,23
3,1.2268726620527786,23
8,1.6402489583254165,23
18,1.85788575769318,23
38,1.9880770237922862,23
1,0.4943716253602033,24
3,0.7312320115828697,24
8,0.8373301039958481,24
18,0.9871404017460519,24
38,1.3826352319281205,24
1,0.23400339241514478,25
3,0.30582394510554844,25
8,0.19359317996751235,25
18,0.10410127857222284,25
38,0.07580039524911286,25
1,0.6473621217820371,26
3,1.2373106383269439,26
8,1.88728742268563,26
18,2.159199786943084,26
38,2.335067612257559,26
1,0.6432037451728583,27
3,1.0221328784830241,27
8,1.423159333957008,27
18,1.832262563439979,27
38,2.1839355256026316,27
1,0.40876959869291296,28
3,0.6653070675399964,28
8,0.806934974473446,28
18,0.7860640325352588,28
38,0.7318860118909016,28
1,0.825685029920717,29
3,1.2423657738586795,29
8,1.472174913673477,29
18,1.4775376609933935,29
38,1.4390014379966105,29
1,0.9596436609833545,30
3,1.8962896429218972,30
8,3.497787315804035,30
18,5.744528519846574,30
38,9.124244213458523,30
1,0.43409584493793574,31
3,0.5892350553034293,31
8,0.5318382433542888,31
18,0.37406571781093056,31
38,0.393232563748555,31
1,0.6261735845719945,32
3,0.9533951275297952,32
8,1.1281805970528376,32
18,1.1403563398175025,32
38,1.2525488748034213,32
1,0.3107443938237937,33
3,0.6090690332691175,33
8,1.0064758669147311,33
18,1.3345663783504291,33
38,1.5645441425832773,33
1,0.9772518047372687,34
3,1.4381534219512166,34
8,1.650537025882335,34
18,1.6956258488429792,34
38,1.6599746099351045,34
1,0.8957889830945684,35
3,1.466789120389041,35
8,2.3104792878711633,35
18,2.8598625268131537,35
38,3.0198897929432293,35
1,1.0589983415712827,36
3,1.697107117762091,36
8,2.812060741813662,36
18,4.392016229137673,36
38,6.570338154112343,36
1,0.8970907467413092,37
3,1.3713188408825443,37
8,1.8962235415442275,37
18,2.1899079536757293,37
38,2.2627908593682085,37
1,0.7885955144710857,38
3,1.3842349224288657,38
8,2.1683365968715274,38
18,2.5703355673741344,38
38,2.652580512953598,38
1,0.1193206039103556,39
3,0.2824606440211257,39
8,0.3367959262430096,39
18,0.37210591559935446,39
38,0.424773952796744,39
1,0.4253454854717553,40
3,0.7627210759306122,40
8,1.108982535549553,40
18,1.3234520194617034,40
38,1.4088581996521625,40
1,0.2813533320927579,41
3,0.5848976863089057,41
8,0.874773433575837,41
18,1.0459519427284956,41
38,1.1172586917880438,41
1,0.8566379050619979,42
3,1.1382146899587147,42
8,1.2249113379094343,42
18,1.2522847629635536,42
38,1.3087930732939215,42
1,0.8871023864975571,43
3,1.3762449308142768,43
8,1.9348708048278744,43
18,2.3705173185888015,43
38,2.5323026686843004,43
1,0.5273331551833711,44
3,0.8578460064505289,44
8,1.2176299108233708,44
18,1.5591765285606511,44
38,1.7024228205988636,44
1,0.34661611493705635,45
3,0.5680802211146219,45
8,0.6975053753907126,45
18,0.7795481396466679,45
38,0.8032405940124647,45
1,0.8452789761750745,46
3,1.4476826848228228,46
8,1.9934877416174774,46
18,2.155736588712789,46
38,2.126046203180438,46
1,0.7334541450664682,47
3,1.3622443141975222,47
8,2.0757727228624687,47
18,2.311166757590611,47
38,2.267698928085043,47
1,1.0235955318301175,48
3,1.8514651228191434,48
8,2.8161931926223236,48
18,3.3150663019801536,48
38,3.5713975013390398,48
1,0.3950533651518371,49
3,0.7124731912641651,49
8,1.2655348544313467,49
18,1.6692984473463355,49
38,1.697835912450863,49
