resampling_id,train_rss,train_mse,train_nmse
0,2.0595810627633444e-05,1.3730540418422297e-06,0.002578223346384259
1,2.138980886120997e-05,1.645369912400767e-06,0.003098781150743055
2,1.7400435454323414e-05,1.0875272158952134e-06,0.0023914395415935968
3,1.0024648101856214e-05,6.265405063660133e-07,0.004296375960817482
