n_im,nt_norm,sample_id
3,1.7896072943272747,0
6,0.60433044602682,0
9,-0.07244615269822408,0
12,0.08295824752952674,0
3,1.6185316949966024,1
6,0.6042391566546355,1
9,1.9668872865275575,1
12,1.6720234447325772,1
3,2.146793965906409,2
6,0.6150075024992936,2
9,0.6723589531816352,2
12,0.19041419302640517,2
3,1.202641738190335,3
6,0.8935613277335781,3
9,0.37112719056026666,3
12,0.1935763095683103,3
3,0.6828625297427395,4
6,0.5344088452750921,4
9,1.2910937966943115,4
12,1.2916805837231435,4
3,1.5624124632994012,5
6,0.09119626425853355,5
9,0.03890215764736693,5
12,-0.27532769863689643,5
3,2.046138501719252,6
6,1.1926476271243884,6
9,1.3704122108667094,6
12,0.966096296287287,6
3,3.047425889063775,7
6,0.5004437553594858,7
9,-0.054917670689643705,7
12,0.060012900380994605,7
3,0.7526803767784183,8
6,0.7612431326480475,8
9,0.25172839452783746,8
12,-0.3483579508451171,8
3,1.705303634187123,9
6,0.8485521234546909,9
9,0.8043121964385374,9
12,0.8514273340900433,9
3,0.5392235910653169,10
6,0.048025280836730966,10
9,-0.29283240729131066,10
12,-0.3862229343521444,10
3,0.7444309043019339,11
6,0.7410286892422051,11
9,1.2496384085244236,11
12,1.4146361886266612,11
3,1.1668991831603381,12
6,0.6972269257759804,12
9,0.5571764498947283,12
12,0.9529699473760078,12
3,0.9660813210040731,13
6,1.5293789626586045,13
9,0.8474700175853651,13
12,1.4608737213019758,13
3,1.1137916678352864,14
6,1.9609454093454017,14
9,1.8818932315393786,14
12,0.7173115564022514,14
3,2.0223255650769465,15
6,0.08934661049703063,15
9,0.22432498163423853,15
12,0.7137991420558736,15
3,1.0471901182913168,16
6,0.46508947027130065,16
9,0.3159288904864379,16
12,2.002035819079654,16
3,0.8531619521617886,17
6,1.0903731539970933,17
9,1.8297755432483418,17
12,2.331374304409474,17
3,0.8031186892714495,18
6,0.6093120431523853,18
9,1.2473062632816512,18
12,1.4162546244427152,18
3,2.6824815714177603,19
6,1.3003500085146165,19
9,1.0218136940081413,19
12,0.3379233247838438,19
3,0.5293282275016953,20
6,0.7269507075767732,20
9,1.0343211742055383,20
12,1.1209641661321,20
3,1.57002165006678,21
6,-0.11576029888030526,21
9,0.5197556677781523,21
12,1.2284715827522938,21
3,1.213707293532073,22
6,0.6843329741887656,22
9,1.3003783972337075,22
12,0.5099724111407706,22
3,2.162938537355089,23
6,1.4497515193637127,23
9,0.8898658146014311,23
12,0.5225103181864443,23
3,1.7753156317147294,24
6,0.45000091063375214,24
9,0.5935636113445892,24
12,0.8486643232606839,24
3,1.6290300498219057,25
6,0.5518779342641855,25
9,0.06788727863983146,25
12,0.834481944829506,25
3,1.3500890402560037,26
6,0.727087937587773,26
9,1.7454680778163563,26
12,1.1115248909111517,26
3,0.6185561361002134,27
6,0.10785170072352712,27
9,0.18558684992723018,27
12,0.5743841599954673,27
3,0.6785349459043932,28
6,0.8638677590095016,28
9,1.305330104268735,28
12,1.4809570079402627,28
3,4.842889759668637,29
6,1.2548957700842986,29
9,0.8223890337069379,29
12,0.4137226182448539,29
3,1.6842935505449568,30
6,1.6365362732244242,30
9,0.8877106623152793,30
12,1.2099208353661597,30
3,0.8859029144648238,31
6,0.7067366009330542,31
9,0.0872729466214488,31
12,-0.31473471762504235,31
3,1.153650912646802,32
6,0.18085113719208734,32
9,-0.21077394567169572,32
12,0.17828972546137445,32
3,1.6883756132208159,33
6,1.532956964485305,33
9,1.4056020541524021,33
12,0.14926473209031288,33
3,2.17412988649239,34
6,1.935344566178255,34
9,1.3983786764288841,34
12,2.0777970859913872,34
3,0.8028508305316777,35
6,0.23876213274822655,35
9,0.9128589919296712,35
12,0.44352439128190113,35
3,1.7994850234281103,36
6,2.4065295229225288,36
9,2.285998572255813,36
12,0.6532529964096021,36
3,1.2482273305427452,37
6,1.5705310552437304,37
9,0.6036278678054616,37
12,0.7198789256873321,37
3,1.1260297104141654,38
6,1.8489750648443755,38
9,0.9827126373338078,38
12,0.37845071602513647,38
3,2.426276857474723,39
6,5.0842073209809335,39
9,1.783457684061879,39
12,1.6721576487689864,39
3,1.9083808913784137,40
6,1.507233841873513,40
9,3.001259346107249,40
12,2.770686154853863,40
3,1.1818113939756614,41
6,0.9198235655254341,41
9,0.629730809010109,41
12,0.8427106036893344,41
3,1.4552507841856477,42
6,0.30238303710966496,42
9,0.32260095233635155,42
12,-0.12516488360960043,42
3,2.0695475979825035,43
6,1.2858154317503945,43
9,0.20846060980905978,43
12,-0.3165673078974476,43
3,1.7538401232331722,44
6,0.9190856195619217,44
9,0.7705955217771963,44
12,0.19784685994467077,44
3,2.109055963274377,45
6,0.6889305737397635,45
9,0.6715056420526389,45
12,0.43602399551268034,45
3,1.0339301193521904,46
6,0.988851095436521,46
9,0.5172282083936377,46
12,-0.17023196050304445,46
3,0.5008625355161005,47
6,0.625381510288348,47
9,-0.22256750846835072,47
12,0.11270932629008934,47
3,2.287368564610834,48
6,1.0773692365649212,48
9,0.7459944853483753,48
12,0.689920171678307,48
3,3.5133181485062224,49
6,2.0764828795595167,49
9,0.370860522377094,49
12,0.9829665811591135,49
