outer_resampling_id,train_mse
0,4.312570888321793e-06
1,5.008356929201124e-06
2,5.197216590636927e-06
3,4.9953854339141455e-06
4,5.0693474293635956e-06
5,5.228346574296079e-06
6,5.002843920852796e-06
7,5.194021723470164e-06
8,5.102992572556604e-06
9,4.913553644257556e-06
10,4.94419806845922e-06
11,4.926000585276701e-06
12,5.150280779065191e-06
13,5.222529958825542e-06
14,4.943957608457819e-06
15,4.768762032637351e-06
16,3.711098571594087e-06
17,5.20959682901804e-06
18,5.139780430616961e-06
19,4.353602332593452e-06
