outer_resampling_id,train_mse
0,1.365776237891655e-05
1,1.3669612661326093e-05
2,1.35692069278492e-05
3,1.3585197586653432e-05
4,1.3649719371831412e-05
5,1.367375462759972e-05
6,1.2172620004954966e-05
7,1.2337645982141868e-05
8,1.1506463576280481e-05
9,1.1355121286645863e-05
10,1.1770652518093578e-05
11,1.2111407733175866e-05
12,1.3490987108455486e-05
13,1.3083942427816132e-05
14,1.2885438501421866e-05
15,1.2443537828259219e-05
16,1.331995861485772e-05
17,1.3622647155852086e-05
18,1.366987344879403e-05
19,1.3527581552381336e-05
