outer_resampling_id,train_mse
0,7.725158297710423e-06
1,8.380785909132851e-06
2,8.487644271569217e-06
3,8.245767233331298e-06
4,8.33067495426869e-06
5,8.545880422608013e-06
6,8.376217912895313e-06
7,8.530021263073284e-06
8,8.370150420273188e-06
9,8.153703110587832e-06
10,8.188003748622022e-06
11,8.167612778361146e-06
12,8.498522810755826e-06
13,7.262250470092902e-06
14,7.501625729152506e-06
15,7.905413958302481e-06
16,5.697841798016526e-06
17,7.971366909912341e-06
18,8.410774832016813e-06
19,8.200959635772758e-06
