outer_resampling_id,train_mse
0,3.6885149539773027e-06
1,3.6796031082508176e-06
2,3.587025976296227e-06
3,3.6068743023221316e-06
4,3.683653411099225e-06
5,3.6894672847509437e-06
6,2.926307149695913e-06
7,3.4034223835470167e-06
8,3.2885720545012684e-06
9,3.4423513948951583e-06
10,3.6380872460575314e-06
11,3.687738299079054e-06
12,3.5277315294682424e-06
13,3.3033018419690226e-06
14,3.2924698252256944e-06
15,3.129307929595485e-06
16,3.3337791387155943e-06
17,3.6445377252865258e-06
18,3.6855712657259125e-06
19,3.5299072590357194e-06
