outer_resampling_id,train_mse
0,5.932411003967999e-06
1,6.184584157967031e-06
2,6.361276325229298e-06
3,6.16915649230705e-06
4,6.240557862531763e-06
5,6.387228743834361e-06
6,6.144369987958442e-06
7,6.3461618477875455e-06
8,6.272814820369789e-06
9,6.089664942823399e-06
10,6.119479075024245e-06
11,6.1017805012818045e-06
12,6.299024119750314e-06
13,5.902165061653897e-06
14,5.613583380875623e-06
15,5.820700027449579e-06
16,3.944979239679185e-06
17,6.169430869465817e-06
18,6.228270168820502e-06
19,5.855871698828134e-06
