outer_resampling_id,train_mse
0,5.915407691608025e-06
1,6.122937099883761e-06
2,6.300829561100872e-06
3,6.111318490494479e-06
4,6.182014418817291e-06
5,6.325459511279285e-06
6,6.0783286305574305e-06
7,6.282678268146253e-06
8,6.213893685921573e-06
9,6.032482144056006e-06
10,6.062062631112677e-06
11,6.044504291897383e-06
12,6.234709154456381e-06
13,5.84694932651019e-06
14,5.554930749684358e-06
15,5.759866993060028e-06
16,3.87838594929699e-06
17,6.10953654524636e-06
18,6.165571353418166e-06
19,5.7904396791589586e-06
