outer_resampling_id,train_mse
0,4.228329627986349e-06
1,4.242839600539701e-06
2,4.1746599814724974e-06
3,4.177554604390116e-06
4,4.236205164712336e-06
5,4.243404975426382e-06
6,3.405769490593031e-06
7,3.845623465328066e-06
8,3.674474272371179e-06
9,3.856746279845216e-06
10,4.131252391768115e-06
11,4.234782096205817e-06
12,4.064992306488866e-06
13,3.809219930707947e-06
14,3.776104616705464e-06
15,3.5780237667605995e-06
16,4.0448450926399845e-06
17,4.195716667142565e-06
18,4.237086896742446e-06
19,4.1549072833947284e-06
