resampling_id,shift,coef
0,-1.08915183905843,0.187527388749897
1,-1.06502064160717,0.18363360916889318
2,-1.030243668814921,0.1780220407077278
3,-1.0134600048457656,0.17531384986102205
4,-1.0180373677485928,0.17605244736501574
5,-1.042449731307746,0.17999159555452085
6,-1.065336784411139,0.18368462157295035
7,-1.0494685930146719,0.18112415022577227
8,-1.020478627963434,0.17644636603381236
9,-1.0091877994697938,0.17462449219062798
10,-1.0107135871040693,0.17487069135862587
11,-1.009798114523504,0.17472297185782715
12,-1.05465627097121,0.18196122739696524
13,-1.0389312352887456,0.1794238554752184
14,-1.042228837257391,0.17995595236919645
15,-1.0424385888653203,0.17998979762406614
16,-1.1279531419914406,0.19229460381952673
17,-1.047029959687904,0.18131142679800513
18,-1.046243759097237,0.18091614906355608
19,-1.0489700927371282,0.18156871685783557
