outer_resampling_id,train_mse
0,7.775761861229317e-06
1,8.437713676772416e-06
2,8.542063147395149e-06
3,8.298991654208706e-06
4,8.384224096858234e-06
5,8.601195842744519e-06
6,8.433168122504047e-06
7,8.585821199371882e-06
8,8.423873066485324e-06
9,8.20662515978156e-06
10,8.241033709268937e-06
11,8.22057798212982e-06
12,8.554697768674874e-06
13,7.287043795947292e-06
14,7.556722162697696e-06
15,7.960728009962752e-06
16,5.744485239249344e-06
17,8.010143714074657e-06
18,8.46873024580481e-06
19,8.261079167888671e-06
