outer_resampling_id,train_mse
0,5.97081926229523e-06
1,6.510049370799032e-06
2,6.682443453513771e-06
3,6.473826534053963e-06
4,6.549680368340763e-06
5,6.717596731692276e-06
6,6.500926070575772e-06
7,6.686515131458614e-06
8,6.584321924449276e-06
9,6.390201297031548e-06
10,6.42148931179586e-06
11,6.402906084095235e-06
12,6.644641916667837e-06
13,6.293146400808745e-06
14,5.900663286444517e-06
15,6.118331702877949e-06
16,4.348388652162144e-06
17,6.548866545060019e-06
18,6.543718651801114e-06
19,6.161903239640433e-06
