outer_resampling_id,resampling_id,gid,train_mse,test_mse
1,17,3,5.801860807275581e-06,7.001495457236751e-06
1,18,3,5.783832437146207e-06,1.4793327863415574e-05
2,0,3,4.895808414060033e-06,0.0001380156920511
2,1,3,4.388529973668627e-06,0.0003033210524404
2,2,3,4.479311008475283e-06,0.0002871336514132
2,3,3,5.320808841791961e-06,2.3302268899482886e-07
2,4,3,5.319571217468747e-06,6.040572182443493e-07
2,5,3,3.879516592586806e-06,0.0004673645199824
2,6,3,5.005243391639463e-06,0.0001055639067885
2,7,9,4.967787761996288e-06,0.0001761187953228
2,8,9,5.2333716097608384e-06,8.856707419940176e-05
2,9,3,5.236620581395971e-06,3.3351154227425264e-05
2,10,3,4.535664213637075e-06,0.0003411808089981
2,11,3,5.1896240678732905e-06,4.42818295684673e-05
2,12,3,5.320823670686564e-06,2.061020586779639e-07
2,13,9,5.010130304840138e-06,0.0001655101029733
2,14,9,4.217704223993882e-06,0.0004523813969602
2,15,3,5.22868560222505e-06,4.007739780592349e-05
2,16,3,5.259571574457254e-06,2.672608799293645e-05
2,17,3,5.305112285448821e-06,7.051807784380541e-06
2,18,3,5.287735155402368e-06,1.4562286475474243e-05
3,0,9,5.512577808539384e-06,6.380413521483943e-05
3,1,3,5.014041938420799e-06,0.0003053605578047
3,2,3,4.479311008475283e-06,0.0004852469031585
3,3,9,5.677618991457187e-06,1.1344738509841009e-05
3,4,9,5.7084511791432524e-06,7.849866827809454e-08
3,5,3,4.508659051431011e-06,0.0004681895069263
3,6,9,5.30429801629387e-06,0.0001346269615179
3,7,9,5.182395715834309e-06,0.0001808070529963
3,8,9,5.449000996722307e-06,9.30395425180455e-05
3,9,9,5.703651255841383e-06,1.8998270219288217e-06
3,10,3,5.211917189568324e-06,0.0003257634780675
3,11,9,5.6830894524430585e-06,8.743421401992703e-06
3,12,9,5.578217103478721e-06,4.51886109183565e-05
3,13,9,5.249661651080693e-06,0.0001616424339857
3,14,9,4.465579095536507e-06,0.0004464604484417
3,15,9,5.546190340302838e-06,7.027359442803773e-05
3,16,9,5.65809363863976e-06,2.18612210812715e-05
3,17,9,5.7003764186259085e-06,3.593414540696339e-06
3,18,9,5.636173871878743e-06,3.135787255665505e-05
4,0,9,6.0920303835272976e-06,6.116532964911164e-05
4,1,3,5.81449332237871e-06,0.0002970377592745
4,2,3,5.320808841791961e-06,0.0004638771951287
4,3,9,5.677618991457187e-06,0.0002084883515992
4,4,9,6.279738360371389e-06,8.234236261906978e-08
4,5,3,5.294073557528453e-06,0.0004646884470394
4,6,9,5.905129127405448e-06,0.0001249838383228
4,7,9,5.802678624949725e-06,0.0001645228752222
4,8,9,6.065032001555729e-06,7.746257080560437e-05
4,9,9,6.279839992690018e-06,5.798088514149322e-08
4,10,3,5.703651743886688e-06,0.0004648221268145
4,11,9,6.264014101719703e-06,5.472596596382008e-06
4,12,9,6.119860395658971e-06,5.56698060159282e-05
4,13,9,5.7585532989185725e-06,0.0001844966591763
4,14,9,4.919658962537099e-06,0.0004914815951534
4,15,9,6.113695864563945e-06,7.191813852618997e-05
4,16,9,6.230031737661044e-06,2.1585236560592144e-05
4,17,9,6.27197091846842e-06,3.465785622781068e-06
4,18,9,6.205048661346637e-06,3.24078014868867e-05
5,0,9,6.106216461213361e-06,6.043755692049299e-05
5,1,3,5.816147987913208e-06,0.000297859105511
5,2,3,5.319571217468747e-06,0.0004647740977406
5,3,9,5.7084511791432524e-06,0.0002005306590629
5,4,9,6.279738360371389e-06,4.4545008536832455e-06
5,5,3,5.29735243862369e-06,0.0004651031739101
5,6,9,5.925800683284746e-06,0.0001217293308556
5,7,9,5.830379822575342e-06,0.0001580526010636
5,8,9,6.090549572433795e-06,7.175000712688472e-05
5,9,9,6.292020875947133e-06,2.682209329599044e-09
5,10,3,5.792385662571631e-06,0.0004060231271931
5,11,9,6.278242541205956e-06,4.693105440980746e-06
5,12,9,6.125274712616927e-06,5.752618225582116e-05
5,13,9,5.7598251046669935e-06,0.0001864839988512
5,14,9,4.919691665852735e-06,0.0004898359927106
5,15,9,6.1247777360158335e-06,7.232224870723508e-05
5,16,9,6.242230370627658e-06,2.1514550297296776e-05
5,17,9,6.284081164738651e-06,3.433467964018669e-06
5,18,9,6.216467944346513e-06,3.267086370262669e-05
6,0,3,4.878243521615802e-06,0.0001365293797118
6,1,3,4.380454328215464e-06,0.0002987316168964
6,2,3,3.879516592586806e-06,0.0004670937808691
6,3,3,4.508659051431011e-06,0.0002693684015187
6,4,3,5.294073557528453e-06,1.936264952909168e-06
6,5,3,5.29735243862369e-06,6.284622957279928e-07
6,6,3,5.006910126310939e-06,9.757073096086836e-05
6,7,9,4.941361573131672e-06,0.0001645352955972
6,8,9,5.203756553189122e-06,7.769312056721515e-05
6,9,3,5.178498011170924e-06,4.734937912231039e-05
6,10,3,4.385748290378222e-06,0.0003946745896755
6,11,3,5.184142082681192e-06,3.866335378162685e-05
6,12,9,5.266749609840249e-06,5.351655404510871e-05
6,13,9,4.9130871631792285e-06,0.0001783225505254
6,14,9,4.091478696604595e-06,0.0004750360915011
6,15,3,5.205388435159164e-06,4.057577669540725e-05
6,16,3,5.237777328991098e-06,2.657521093504787e-05
6,17,3,5.283126944883063e-06,6.9834971983732175e-06
6,18,3,5.264864098988935e-06,1.4876633719812737e-05
7,0,9,5.734940029406778e-06,6.21672223002838e-05
7,1,9,5.478480075910844e-06,0.0001466859648424
7,2,3,5.005243391639463e-06,0.0004742990567301
7,3,9,5.30429801629387e-06,0.0002139839624668
7,4,9,5.905129127405448e-06,7.606342680282287e-06
7,5,9,5.925800683284746e-06,8.081314233196135e-08
7,6,3,5.006910126310939e-06,0.0004665355602677
7,7,9,5.4316238947846366e-06,0.000169523351998
7,8,9,5.695507588834302e-06,8.231137976718889e-05
7,9,9,5.924797592690671e-06,4.694273909142064e-07
7,10,9,5.542619856219765e-06,0.0001584103380706
