,n_fam,nt_norm,steady
0,1,1.064465353483279,1.980057084240144
1,3,1.6125515302544837,1.6832853357498454
2,8,2.316463483742175,1.4212061345411933
3,18,3.006873419878218,1.2697926991378372
4,38,3.6957273813660745,1.1870745412202959
