outer_resampling_id,train_mse
0,5.42815413077291e-06
1,5.760081487602507e-06
2,5.949207288523184e-06
3,5.759290450387811e-06
4,5.83007607038195e-06
5,5.973997383412791e-06
6,5.728008830317301e-06
7,5.931674869339299e-06
8,5.862008003974449e-06
9,5.680381047204449e-06
10,5.709986444181523e-06
11,5.692413001506396e-06
12,5.883913441454077e-06
13,5.674265818015444e-06
14,5.310948767324352e-06
15,5.443098198261301e-06
16,3.7474791497445697e-06
17,5.836766185994867e-06
18,5.820493610013634e-06
19,5.381794331633023e-06
