,n_fam,nt_norm,steady
0,1,1.7067447258202733,2.03836917190642
1,3,2.341251451733128,1.6807651625217526
2,8,3.038141808660158,1.4186092986476009
3,18,3.6182960361132963,1.285712242203467
4,38,4.064507069468542,1.2207194398997845
