outer_resampling_id,train_mse
0,7.720520825189736e-06
1,8.376431428053389e-06
2,8.483444545129127e-06
3,8.241641721770249e-06
4,8.326529231026427e-06
5,8.541622861163498e-06
6,8.371862073433584e-06
7,8.525736170769734e-06
8,8.365993908653903e-06
9,8.149596443814942e-06
10,8.18389035372319e-06
11,8.163503420625283e-06
12,8.494214618074398e-06
13,7.260799174158496e-06
14,7.497388617739283e-06
15,7.90115652499132e-06
16,5.6945598064643085e-06
17,7.968649444151812e-06
18,8.406280420172696e-06
19,8.196272543051818e-06
