outer_resampling_id,train_mse
0,5.9192198625722845e-06
1,6.1683943673807e-06
2,6.345555919323594e-06
3,6.153767080728298e-06
4,6.225078469238024e-06
5,6.371337341279556e-06
6,6.1279491792923585e-06
7,6.330059227501699e-06
8,6.257287355789357e-06
9,6.074359335409811e-06
10,6.10414355737418e-06
11,6.086462932415948e-06
12,6.282817747597565e-06
13,5.891539943061111e-06
14,5.600291689184136e-06
15,5.805596687721732e-06
16,3.93323070363637e-06
17,6.1557961628047176e-06
18,6.212319244775697e-06
19,5.838256527160267e-06
