,n_fam,nt_norm,steady
0,1,19.951093022338664,4.709863566784475
1,3,33.76693694544188,4.709530201645534
2,8,68.30571334068577,4.709530201312335
3,18,137.38326613050714,4.709530201312335
4,38,275.5383717101499,4.709530201312335
