n_im,nt_norm,sample_id
3,1.6550370733771296,0
6,0.697511035983363,0
9,0.013415143159539067,0
12,-0.3677269485858514,0
3,1.1364972491190322,1
6,0.5033430129332315,1
9,1.2071419947944713,1
12,1.0361635119779784,1
3,0.8590697878763778,2
6,0.7196010205450623,2
9,0.8748264679064479,2
12,0.9018741541010065,2
3,0.7416444490043175,3
6,0.94274224667525,3
9,0.07675924388020894,3
12,0.15042758210108742,3
3,0.7242935508780697,4
6,0.36542783439891835,4
9,1.098817587377384,4
12,0.9173842293341901,4
3,1.3747682036959776,5
6,0.06634612594676836,5
9,0.12377170240484325,5
12,-0.07866468722197295,5
3,1.8901350650073157,6
6,1.1341724617216649,6
9,0.8644733108990015,6
12,0.5245047034054569,6
3,2.6723960626235304,7
6,0.3610383385093323,7
9,-0.05879572744240891,7
12,0.09062347750954691,7
3,0.649900695070408,8
6,0.7827485655031903,8
9,0.214532716573407,8
12,-0.3195700548322744,8
3,0.6495184775449561,9
6,2.1931862222546172e-05,9
9,0.5415923584926381,9
12,0.315496485730244,9
3,-0.028548807341913784,10
6,-0.19178375557359773,10
9,-0.21277773840441916,10
12,-0.39125369644357577,10
3,1.821706867336947,11
6,0.8664193616572522,11
9,1.0326577930389154,11
12,0.967055536568322,11
3,1.1729647077249574,12
6,0.4782827012406681,12
9,0.44182237919490297,12
12,0.6411834986576941,12
3,0.7278261947355729,13
6,1.263812434073426,13
9,0.7825317052848004,13
12,1.3838849449576394,13
3,1.5520262961925875,14
6,1.8008389820835122,14
9,1.689041022279632,14
12,0.868193316897139,14
3,1.9426898631974687,15
6,0.29225502455421193,15
9,0.2376509695657143,15
12,0.6973769151164215,15
3,0.9655977989521245,16
6,0.47408893793887485,16
9,0.33419607228822756,16
12,0.6309451645304012,16
3,0.8491246046946013,17
6,1.6111907359244864,17
9,2.094348487760928,17
12,2.188144376615709,17
3,0.1822744213160321,18
6,0.2656755166972067,18
9,0.4439267171147643,18
12,0.3705845779909378,18
3,1.4670471379816588,19
6,1.1905020137271414,19
9,0.9199870627678028,19
12,0.46436915705702164,19
3,1.2517498597172547,20
6,1.1442274317901646,20
9,1.2990090149993616,20
12,1.0805687716039722,20
3,0.9065321642819193,21
6,0.03990946769587511,21
9,0.1642120653676038,21
12,0.4751165094851606,21
3,0.9458535453044277,22
6,0.8823728831455728,22
9,1.369331132132229,22
12,0.8992889937748476,22
3,2.0014339939182846,23
6,0.5162179660136335,23
9,0.7173934488893128,23
12,0.30995618745649,23
3,1.52362926133725,24
6,0.5450390273940804,24
9,0.8472698681285702,24
12,0.6786655448218935,24
3,1.199358805186835,25
6,1.2581805283060548,25
9,0.8371138347592058,25
12,0.22242794963108814,25
3,1.5322649017389376,26
6,1.233542837195994,26
9,1.8921214109260336,26
12,1.3623929083158601,26
3,0.8719917438541303,27
6,0.5401500775587258,27
9,0.6125743187916695,27
12,0.6937122248605059,27
3,0.03645985847848188,28
6,0.5463893973290941,28
9,1.429632507890854,28
12,0.4016026739905012,28
3,1.637801656439799,29
6,0.6741713770177247,29
9,0.45257237049589705,29
12,0.1654268191912478,29
3,1.4186599787147942,30
6,1.7830791772739236,30
9,0.6731389084572497,30
12,1.0440855363049506,30
3,0.9173249613040928,31
6,1.0859362825626087,31
9,0.9629968317362128,31
12,1.171676350739169,31
3,1.299449584702432,32
6,0.7588782969028833,32
9,0.33899317981128574,32
12,0.44831135070783823,32
3,1.069732392966331,33
6,0.8594864571585581,33
9,0.6217203605092267,33
12,0.35670272884544474,33
3,2.122003527535175,34
6,1.6561323464091506,34
9,1.945094824859671,34
12,1.370247400442675,34
3,1.839326931600063,35
6,0.640208744329982,35
9,1.0307301434418354,35
12,0.7305331484419284,35
3,1.5088691619146308,36
6,2.185518913659222,36
9,2.2255621807358557,36
12,0.786224759079353,36
3,1.1226124078254827,37
6,1.4441296726567316,37
9,1.1411226116607263,37
12,1.2656454682821847,37
3,0.8300894233433278,38
6,1.471041714087787,38
9,0.8545233162178976,38
12,0.5030226902352353,38
3,2.307382598925769,39
6,3.7675648364881007,39
9,1.9035337139984247,39
12,1.7270037835101144,39
3,1.8319952895101415,40
6,1.350423096341309,40
9,2.282889569645413,40
12,2.40588781222093,40
3,1.0094115785631526,41
6,0.7721087965371995,41
9,0.5059826980188977,41
12,0.9598940423763156,41
3,0.9881057851492805,42
6,-0.0509242372360208,42
9,0.5395636440737235,42
12,0.316823686473934,42
3,0.8467174293163717,43
6,0.572541191582479,43
9,1.189185710848689,43
12,0.15469821758708324,43
3,2.038035647365354,44
6,0.5381067529881389,44
9,0.5235952974452025,44
12,0.5686126094849056,44
3,1.4486980232453268,45
6,0.6476949231994094,45
9,0.8386564997675936,45
12,0.5782832976218706,45
3,1.0834474339272253,46
6,1.0250852580279215,46
9,0.5870868283837405,46
12,0.3177243831157526,46
3,0.560588658254497,47
6,0.5537516835349738,47
9,0.04821160523660528,47
12,0.19889512132011777,47
3,2.4576824223506604,48
6,1.265344636800118,48
9,0.914837940039269,48
12,0.5347887524877821,48
3,2.996174568318266,49
6,2.3715895203347106,49
9,1.0060620996180853,49
12,1.0194558543300158,49
