dN,tr_norm
0.0,-0.0032279820933212577
73.33333333333334,0.8145597923847818
146.66666666666669,1.268138466783432
220.0,1.464367092357461
293.33333333333337,1.5751058581425204
366.6666666666667,1.6148161934876315
476.6666666666667,1.6415955040227865
