n_fam,nt_norm,sample_id
1,0.8207215646979473,0
3,1.0822337139948859,0
8,1.3798820799547997,0
18,1.606258121497031,0
38,1.7275042701987073,0
1,0.7468881841598387,1
3,1.020660245737195,1
8,1.3402723606565738,1
18,1.567410181096351,1
38,1.718313731048869,1
1,0.7362768204044619,2
3,1.1845665428795173,2
8,1.8929714371612891,2
18,2.396412289502764,2
38,2.556142225640997,2
1,0.8077328321524151,3
3,1.2146589735620064,3
8,1.8432934369763614,3
18,2.338745689665914,3
38,2.5789223526273917,3
1,0.7711598860097388,4
3,0.9904280061130957,4
8,1.165834255302527,4
18,1.245359997618903,4
38,1.2914631461169614,4
1,1.0317454887343738,5
3,1.3630344019983962,5
8,1.7559283112872632,5
18,2.0121829513195193,5
38,2.0915744134962497,5
1,0.6071512642424395,6
3,0.839973474425256,6
8,1.071188772727133,6
18,1.2649960645260296,6
38,1.4488611277789516,6
1,0.4819580048509735,7
3,0.7330551759386728,7
8,1.040600847245311,7
18,1.2269569104348412,7
38,1.2591698484540184,7
1,0.5047902753767071,8
3,0.7280602069109503,8
8,0.98445612531541,8
18,1.2032597080755971,8
38,1.3945706987028386,8
1,0.2893931839945312,9
3,0.4118700590805098,9
8,0.5171458257992363,9
18,0.5679631682096673,9
38,0.5380967331587778,9
1,1.0262538294148151,10
3,1.4297425801282568,10
8,2.049851698449438,10
18,2.837321164983722,10
38,3.7265821040764395,10
1,0.5572839541230166,11
3,0.7791449217496051,11
8,1.0941690561272888,11
18,1.4551812177382482,11
38,1.8777347903365482,11
1,0.5612997851395662,12
3,0.7916479538874368,12
8,1.177856647045839,12
18,1.8252502360481866,12
38,2.6645725571275234,12
1,0.4282163619763888,13
3,0.6367591506585355,13
8,0.9371257844903174,13
18,1.363632609038796,13
38,1.7554964546924066,13
1,0.5054473069195011,14
3,0.6305558393211064,14
8,0.7138491949314492,14
18,0.7116640123789246,14
38,0.6440825518347082,14
1,0.31167905463667767,15
3,0.48770305282647497,15
8,0.6831408302101949,15
18,0.9033162266876493,15
38,1.243060009110988,15
1,0.2931733880886629,16
3,0.3749813431253637,16
8,0.39023941110397287,16
18,0.3635284756788646,16
38,0.31417834656830856,16
1,0.6189700899927457,17
3,0.7871858409178174,17
8,0.9389563137690033,17
18,1.0620254864983132,17
38,1.2271158696872686,17
1,0.7061565648468018,18
3,0.8362744259353463,18
8,0.9110834060857849,18
18,0.9463313337895503,18
38,0.9609848584796352,18
1,0.5732299474440361,19
3,0.8031469194496921,19
8,1.032552426912232,19
18,1.134037301659049,19
38,1.1693456361393804,19
1,0.4530336365226981,20
3,0.6736889577528447,20
8,0.9061587002640381,20
18,1.0555115462698097,20
38,1.0721187787622024,20
1,0.43494039449208843,21
3,0.6087861038512181,21
8,0.8041881560855704,21
18,0.9926826712108512,21
38,1.1026468513364618,21
1,0.22867596388858846,22
3,0.30856874757225494,22
8,0.33600004591463195,22
18,0.30284879804873177,22
38,0.23891373565639196,22
1,0.8724718876451489,23
3,1.186769629481741,23
8,1.5258990776374637,23
18,1.7343380704929412,23
38,1.8512007877240102,23
1,0.5625138048497131,24
3,0.7062494709252631,24
8,0.7662480914557905,24
18,0.7214850348860675,24
38,0.6835280783968838,24
1,0.35280751267555166,25
3,0.4990398606820925,25
8,0.6243824592579483,25
18,0.6776165919885024,25
38,0.7030380430212577,25
1,0.773463806248686,26
3,1.2025753351223647,26
8,1.7790946673092305,26
18,2.1532359900878255,26
38,2.315795131034783,26
1,0.728948076748273,27
3,1.0156948425885954,27
8,1.4097739811986774,27
18,1.7285783200455542,27
38,1.8303078535286716,27
1,0.48494222577485724,28
3,0.6076923976864088,28
8,0.6324598782430764,28
18,0.5532933663399802,28
38,0.5081715601084544,28
1,0.816341905610042,29
3,1.093698460906122,29
8,1.3315923175175979,29
18,1.3747735484539352,29
38,1.3633447222121269,29
1,0.9714746448436329,30
3,1.6532037248727824,30
8,3.0228613635819803,30
18,5.227562149950205,30
38,8.05787828345221,30
1,0.5612166394559099,31
3,0.7066102032545296,31
8,0.7787006879959131,31
18,0.648298602346558,31
38,0.3604531281946788,31
1,0.7119124947361675,32
3,0.9367148588071759,32
8,1.1585564885952278,32
18,1.215671076454729,32
38,1.1978082223476285,32
1,0.44499364348332726,33
3,0.668472622491258,33
8,1.0383962588428992,33
18,1.4422000142740456,33
38,1.6533612053134512,33
1,0.8733738292469013,34
3,1.1036170721433403,34
8,1.2120995896043885,34
18,1.146020509999449,34
38,1.1017547753151646,34
1,0.9440583362443089,35
3,1.252296887837836,35
8,1.7356706974812093,35
18,2.2612678538523907,35
38,2.5005504487392187,35
1,1.023464473916408,36
3,1.3916830265208353,36
8,2.0632869266784573,36
18,3.075246263521712,36
38,4.418773005177406,36
1,0.9556276604185614,37
3,1.28629106427168,37
8,1.6985847087955217,37
18,2.010642300027258,37
38,2.1914289245500864,37
1,0.7494114840024619,38
3,1.1268116926122165,38
8,1.7334808652515796,38
18,2.406651558170238,38
38,2.764334891642168,38
1,0.16760970621252236,39
3,0.2770417225188435,39
8,0.318290120547134,39
18,0.31832313495004283,39
38,0.3749123668287486,39
1,0.4276743499430502,40
3,0.6153518046524051,40
8,0.872800082927865,40
18,1.1076473477969306,40
38,1.185742671318409,40
1,0.34620023886371865,41
3,0.5405581926766976,41
8,0.7278542802154369,41
18,0.7937133539377303,41
38,0.8093215274116814,41
1,1.157786686018559,42
3,1.5803283944387398,42
8,2.10183911182099,42
18,2.4784623882169514,42
38,2.5942841540809374,42
1,0.9002222303071616,43
3,1.2377541029044836,43
8,1.6663123657549026,43
18,1.9787399323356896,43
38,2.1536523592331394,43
1,0.6556071034437463,44
3,0.8656313301055794,44
8,1.0921609399251226,44
18,1.2185666760684042,44
38,1.2210032676278029,44
1,0.42136810239607714,45
3,0.561928798683863,45
8,0.6696778990016012,45
18,0.6705559804895489,45
38,0.5230282343462,45
1,0.7628930130545144,46
3,1.090988989510557,46
8,1.512015638189009,46
18,1.8095126610723036,46
38,1.9500681412826335,46
1,0.934486445873931,47
3,1.4212822910256935,47
8,2.0216864186153067,47
18,2.2410925433128863,47
38,2.1646825296270595,47
1,0.8109728440908799,48
3,1.0941974786844926,48
8,1.4873137335281588,48
18,1.8646056311587378,48
38,2.0730565322920342,48
1,0.4135296896917007,49
3,0.5501409523936616,49
8,0.6690284083395721,49
18,0.7213902924417899,49
38,0.71085073013111,49
