outer_resampling_id,train_mse
0,4.909291733155048e-06
1,5.381102146249218e-06
2,5.578018517025035e-06
3,5.386962376081919e-06
4,5.458036225061429e-06
5,5.603359282044661e-06
6,5.3597485504588655e-06
7,5.561983753691765e-06
8,5.4901274759835924e-06
9,5.307796301800934e-06
10,5.337491998393021e-06
11,5.319864193515127e-06
12,5.514671835569111e-06
13,5.450141950978761e-06
14,5.077376503240352e-06
15,5.124284485708835e-06
16,3.63125953653249e-06
17,5.52490781172554e-06
18,5.467000844905951e-06
19,4.9522558149832045e-06
