resampling_id,train_rss,train_mse,train_nmse
0,7.121331541607135e-05,3.748069232424808e-06,0.008652111351607369
1,7.120597936389374e-05,3.7476831244154602e-06,0.008309119524176914
2,7.091460920418413e-05,3.7323478528517964e-06,0.008100769957989399
3,6.935486180080804e-05,3.650255884253055e-06,0.007930620431872117
4,7.025320140644617e-05,3.697536916128746e-06,0.008025331335168362
5,7.121758593348957e-05,3.7482939964994513e-06,0.009762697844485193
6,6.374355398679978e-05,3.3549238940420936e-06,0.007440775121486251
7,6.898493385500121e-05,3.6307859923684848e-06,0.007942127379826051
8,7.059401807056522e-05,3.7154746352929064e-06,0.008061759387605014
9,6.839795189938956e-05,3.599892205231029e-06,0.007832325632049523
10,6.878719152416491e-05,3.6203785012718374e-06,0.007872471126944787
11,6.855711552151014e-05,3.608269237974218e-06,0.007848729504307829
12,6.792402774526223e-05,3.5749488286980123e-06,0.0078495323462595
13,6.922396690950266e-05,3.6433666794475083e-06,0.008157565446824678
14,6.545684144229104e-05,3.4450969180153176e-06,0.007790248505243731
15,6.643992968586346e-05,3.4968384045191292e-06,0.008076800346214615
16,3.5359733642186665e-05,1.8610386127466667e-06,0.004941325286027741
17,6.927919411565841e-05,3.6462733745083374e-06,0.00896706122729229
18,6.9463152908638e-05,3.6559554162441054e-06,0.009619660444942653
19,6.105258262210868e-05,3.2132938222162463e-06,0.008127906656102702
