outer_resampling_id,train_mse
0,6.933513806309465e-06
1,7.503522151512455e-06
2,7.64590328788554e-06
3,7.4213944759497e-06
4,7.501578351820979e-06
5,7.691350837004096e-06
6,7.497739942571108e-06
7,7.668225460436982e-06
8,7.538530465380214e-06
9,7.333730518884992e-06
10,7.36646063971184e-06
11,7.347012109180039e-06
12,7.631286055160135e-06
13,6.8433647851257895e-06
14,6.704331164978981e-06
15,7.05658200901502e-06
16,5.01612884383019e-06
17,7.336561123324414e-06
18,7.526130195298359e-06
19,7.2591213495427736e-06
