resampling_id,shift,coef
0,-10105.200394851083,1619.2623890929312
1,-9866.19506079375,1580.9643310247543
2,-9563.455137723033,1532.4534841892746
3,-9417.396402908213,1509.0491282598766
4,-9457.230603312255,1515.43213442244
5,-9677.30748413313,1550.6971095792169
6,-9868.85067415402,1581.3898647689252
7,-9730.758779420008,1559.2621100720398
8,-9478.47551019441,1518.8364043758068
9,-9380.21781586444,1503.0916558414845
10,-9393.495882665788,1505.219324562339
11,-9385.52904258498,1503.942723329826
12,-9775.904206608982,1566.4961837332628
13,-9677.306965247017,1550.6970264332463
14,-9677.30748413313,1550.6971095792169
15,-9677.307484117047,1550.6971095766394
16,-10367.255985095333,1661.25249917885
17,-9777.306585178801,1566.7215547060894
18,-9720.649927362241,1557.6425580132982
19,-9751.852224785038,1562.6425980175948
