outer_resampling_id,train_mse
0,7.715955711260512e-06
1,8.37311369808199e-06
2,8.48019513802751e-06
3,8.238425963147275e-06
4,8.323304250240022e-06
5,8.538347660495975e-06
6,8.368543786630224e-06
7,8.522448782201955e-06
8,8.36276402327406e-06
9,8.146389323201307e-06
10,8.180680144708296e-06
11,8.160295064198084e-06
12,8.490917083232297e-06
13,7.2602855221512415e-06
14,7.494133604890863e-06
15,7.897881450817839e-06
16,5.6924403443867355e-06
17,7.966917505273054e-06
18,8.402785082741085e-06
19,8.192595786721203e-06
