,n_fam,nt_norm,steady
0,1,0.2851684474707987,8.234940489026336
1,3,0.5486054047230926,7.9717428043864444
2,8,1.004996463829026,7.515949676456519
3,18,1.554508988629486,6.967631942510685
4,38,2.1671679679237306,6.357358270859298
