outer_resampling_id,train_mse
0,7.72525803458438e-06
1,8.380528316900249e-06
2,8.487413772677862e-06
3,8.245549407881614e-06
4,8.330453698442183e-06
5,8.545639893865363e-06
6,8.375960067284707e-06
7,8.529775924985776e-06
8,8.369927326934163e-06
9,8.15348846921853e-06
10,8.187787972032397e-06
11,8.167397683163931e-06
12,8.498273409470196e-06
13,7.26194999500821e-06
14,7.501384764236382e-06
15,7.905173426825999e-06
16,5.697510013487859e-06
17,7.971083261838044e-06
18,8.410534486429966e-06
19,8.200720352768393e-06
