outer_resampling_id,train_mse
0,7.769231263394214e-06
1,8.430353135397117e-06
2,8.535024837571985e-06
3,8.292106710676361e-06
4,8.377297461748516e-06
5,8.594078969883764e-06
6,8.42580472780244e-06
7,8.578605538660243e-06
8,8.416924154119765e-06
9,8.199779037595444e-06
10,8.234173733014936e-06
11,8.213726319291545e-06
12,8.547433943972528e-06
13,7.283817983540564e-06
14,7.549608757289676e-06
15,7.953611136344886e-06
16,5.738499785730216e-06
17,8.00517793659678e-06
18,8.461301108850167e-06
19,8.253385068412287e-06
