outer_resampling_id,train_mse
0,8.42535991771472e-06
1,7.785628212353444e-06
2,6.960097649660402e-06
3,7.439101036469044e-06
4,8.777305457808493e-06
5,8.905858113240477e-06
6,7.538202225952172e-06
7,8.644159960063333e-06
8,8.7826008588331e-06
9,8.896024725217878e-06
10,8.561745816952864e-06
11,7.322972786894619e-06
12,8.49336799771255e-06
13,8.814676469622503e-06
14,8.874581195147026e-06
15,8.904301492248017e-06
16,8.736617031464005e-06
17,8.86232494655317e-06
18,8.898555226699378e-06
19,8.824377026329772e-06
