outer_resampling_id,train_mse
0,3.5834765304549976e-06
1,3.5802946639886904e-06
2,3.5796445538086134e-06
3,3.4850318972460894e-06
4,3.5353381494867886e-06
5,3.593432916035971e-06
6,3.1907468733274704e-06
7,3.4749566611102735e-06
8,3.554869248738591e-06
9,3.4303628973352135e-06
10,3.4522865383152107e-06
11,3.4393235459148405e-06
12,3.413298105962886e-06
13,3.5360238153962524e-06
14,3.3518326716575503e-06
15,3.380332328923673e-06
16,1.8295238954483131e-06
17,3.497492967682216e-06
18,3.4948240617266563e-06
19,3.0266433890121466e-06
