exp_id,id_in_exp,yres,ypred,w
0,0,0.00010127451848236467,0.00483647584181542,0.05
0,1,0.00021076751300128606,0.009382165691767728,0.05
0,2,0.0002879420273155033,0.018331145374083042,0.05
0,3,0.00010336386160209596,0.03063319806418479,0.05
0,4,4.230285245859595e-05,0.045804064303079726,0.05
1,0,2.2316030905197238e-07,-0.0004723984642777455,0.05
1,1,0.0005103437586181481,0.0012092107570773859,0.05
1,2,0.000135031699530358,0.017379685910856025,0.05
1,3,0.00012524880559703502,0.02730853871931663,0.05
1,4,5.270043632631353e-05,0.03494049338272128,0.05
1,5,9.10069992510992e-07,0.040746024113244475,0.05
1,6,3.463377117855557e-05,0.04788504640411234,0.05
2,0,2.95040871071006e-09,0.027245682335187253,0.05
2,1,4.7832588065669564e-05,0.028116110761524107,0.05
2,2,9.441685136322455e-05,0.028616833402051543,0.05
2,3,0.00020033419489433988,0.02895394626577125,0.05
3,0,0.0001452998157174424,0.0642459626797723,0.05
3,1,4.93907577239712e-06,0.07082240315253491,0.05
3,2,5.3759595579953e-07,0.07623320935332245,0.05
3,3,8.278133410275076e-05,0.08079842481437038,0.05
