outer_resampling_id,train_mse
0,5.596568104144082e-06
1,5.9143210331512265e-06
2,6.0995089771806514e-06
3,5.9082808652117694e-06
4,5.979427436022908e-06
5,6.124976257054653e-06
6,5.880976819348665e-06
7,6.083452549023751e-06
8,6.011551086164665e-06
9,5.829032830727894e-06
10,5.8587593608334996e-06
11,5.841113264057356e-06
12,6.036082815201133e-06
13,5.76747046999478e-06
14,5.4226253498096685e-06
15,5.580902468670379e-06
16,3.82688464007035e-06
17,5.9635511095212916e-06
18,5.968957393850208e-06
19,5.553830617155629e-06
