outer_resampling_id,train_mse
0,1.96059001051079e-05
1,1.9785248931466343e-05
2,1.9663330070739866e-05
3,1.9539558136128674e-05
4,1.973115569460278e-05
5,1.9796480526987336e-05
6,1.8178991101733223e-05
7,1.7871815009343886e-05
8,1.651747476854314e-05
9,1.6013691515795767e-05
10,1.6304080144087993e-05
11,1.6462278991365172e-05
12,1.973411672774202e-05
13,1.9440186792703003e-05
14,1.9265517148724874e-05
15,1.8868378785386967e-05
16,1.962637760271744e-05
17,1.973386428435383e-05
18,1.9789106515780906e-05
19,1.9738528837310426e-05
