,n_fam,nt_norm,steady
0,1,1.0783030594334373,2.3743451608480277
1,3,1.6246528940405978,2.0019201746987805
2,8,2.2765187091833345,1.6571090148517804
3,18,2.837301739879173,1.4490648970353508
4,38,3.2739807609611837,1.3362826152753058
