outer_resampling_id,train_mse
0,3.747332038266321e-06
1,3.743941073395633e-06
2,3.7347339659576507e-06
3,3.6439190361533794e-06
4,3.693825334430373e-06
5,3.7500596756313363e-06
6,3.341766503160244e-06
7,3.6286018084416625e-06
8,3.7129979822395112e-06
9,3.5901265364807258e-06
10,3.611832891593032e-06
11,3.5990004074880854e-06
12,3.5678942239258854e-06
13,3.66779945967147e-06
14,3.469085283554258e-06
15,3.510120173853539e-06
16,1.8887478215987722e-06
17,3.6406796142699444e-06
18,3.6435876774167705e-06
19,3.182079322153885e-06
