outer_resampling_id,train_mse
0,5.8973028410592075e-06
1,6.137245463169666e-06
2,6.315244395231841e-06
3,6.124230374144686e-06
4,6.19533151447752e-06
5,6.340628735216793e-06
6,6.095990548591273e-06
7,6.298850528214779e-06
8,6.227427995526845e-06
9,6.045018257960807e-06
10,6.07473267919207e-06
11,6.057093943579383e-06
12,6.251364786567289e-06
13,5.8695165557358255e-06
14,5.573907981443852e-06
15,5.776202660666091e-06
16,3.908397400456194e-06
17,6.128707042175699e-06
18,6.18143266433789e-06
19,5.804524428241252e-06
