outer_resampling_id,train_mse
0,1.332112378664339e-05
1,1.3675619714769768e-05
2,1.37561682404812e-05
3,1.3655785763676377e-05
4,1.3750733739201508e-05
5,1.3786142136734045e-05
6,1.2490374605318176e-05
7,1.236273293098481e-05
8,1.1408541438390577e-05
9,1.1265591116056134e-05
10,1.1775547584822483e-05
11,1.2297408598510228e-05
12,1.362634553311782e-05
13,1.3301052938497256e-05
14,1.3177214800470982e-05
15,1.2845755434519549e-05
16,1.3645745701797289e-05
17,1.3722794986957444e-05
18,1.3776681455885686e-05
19,1.3739580011120633e-05
