,n_fam,nt_norm,steady
0,1,1.4122324258601022,2.243758751834447
1,3,1.5388644989439775,2.138792960663626
2,8,1.553659249828363,2.1268384255077577
3,18,1.5537288893388705,2.126782314799614
4,38,1.5537288909084368,2.126782313534983
