outer_resampling_id,train_mse
0,3.9048828955221534e-06
1,3.904707987091967e-06
2,3.888210145989792e-06
3,3.8031926319293793e-06
4,3.852391256984315e-06
5,3.905693063751496e-06
6,3.4885583781645886e-06
7,3.779462318200506e-06
8,3.8709886544839925e-06
9,3.750747543603475e-06
10,3.7721032533888357e-06
11,3.7594813366800055e-06
12,3.7210733472440317e-06
13,3.795507619490418e-06
14,3.5863202350948627e-06
15,3.640638005865901e-06
16,1.952913725502101e-06
17,3.781987739573628e-06
18,3.792140773430291e-06
19,3.3386082091993498e-06
